id,meigara,code,uriagetuuki1,uriagetuuki2,riekituuki1,riekituuki2,epstuuki1,epstuuki2,uriageshihanki1,uriageshihanki2,uriageshihanki3,riekishihanki1,riekishihanki2,riekishihanki3,epsshihanki1,epsshihanki2,epsshihanki3
2479,日立マクセル,6810,96.32,101.61,-2.53,61.3,-204.19,74.52,105.04,90.6,82.26,285.59,284.54,-88.22,-70.42,-54.48,-351.74
2480,古野電気,6814,101.17,103.87,50.53,239.51,50.7,325.53,108.2,94.39,87.85,266.24,109.68,0.26,306.98,114.99,6.91
2481,ユニデン,6815,96.93,136.51,23.71,115.1,-33.59,78.06,192.19,129.21,66.39,97.58,326.17,30.14,483.03,291.41,102.53
2484,ソーシャル・エコロジー・プロジ,6819,95.32,99.49,73.32,92.82,39.07,85.32,138.27,74.43,20.09,657.14,70.19,-332.76,897.73,149.31,-292.41
2485,アイコム,6820,102.8,119.37,94.15,308.85,98.39,313.7,113.7,88.27,72.81,673.87,55.71,-103.77,289.59,71.52,-155.38
2486,大井電気,6822,112.2,94.67,-36.1,-2626.67,-18.81,2389.14,142.84,92.46,98.54,817.78,-578.57,181.41,562.14,-576.47,218.04
2487,リオン,6823,100.83,104.61,91.93,105.09,88.86,106.1,107.85,95.18,81.77,157.21,75.65,41.63,145.01,76.22,67.22
2488,新コスモス電機,6824,97.45,104.79,79.31,109.77,86.08,107.94,123.93,99.69,87.17,349.84,125.95,60.76,336.97,123.48,71.56
2489,本多通信工業,6826,84.76,126.39,20.77,94.93,5.9,52.41,102.97,93.15,85.5,6.59,-51.16,-625.81,28.81,-24.45,-196.58
2490,アオイ電子,6832,98.98,93.66,96.63,58.22,79.0,49.86,92.58,82.83,106.6,55.6,-11.31,126.0,42.25,-15.37,136.46
2491,精工技研,6834,101.46,114.43,99.69,174.09,94.33,134.75,106.95,97.57,67.23,123.1,106.67,-6.11,100.0,98.01,0.35
2493,ぷらっとホーム,6836,100.81,85.3,85.54,137.19,88.74,136.13,129.37,109.54,101.48,35.29,88.24,111.36,36.76,88.55,105.45
2494,京写,6837,90.43,98.97,15.86,86.01,0.39,63.02,100.78,78.89,85.31,721.43,-125.0,-5400.0,229.15,-488.14,1952.17
2495,多摩川ホールディングス,6838,164.85,118.0,526.14,288.68,325.96,-84.88,90.89,62.2,162.94,151.67,-1.52,-98.41,30.52,-10.17,-44.61
2496,船井電機,6839,83.78,81.11,-253.96,-6.27,-91.57,-10.58,84.41,75.55,118.19,1725.0,4.09,-27.16,75.92,125.45,-24.63
2497,アドテック,6840,110.11,128.11,149.65,397.22,267.27,-1349.92,102.56,92.29,161.63,101.79,71.13,150.72,98.67,17.42,164.21
2498,横河電機,6841,100.18,99.29,102.87,105.78,51.64,132.53,89.95,91.39,90.79,75.19,86.69,97.79,265.07,87.62,142.06
2499,新電元工業,6844,98.16,102.74,31.16,82.27,-107.19,73.24,93.15,70.52,85.0,66.63,-522.34,-61.74,125.93,-2373.82,-100.79
2500,アズビル,6845,98.99,100.64,102.12,111.09,106.64,107.27,97.56,92.43,95.63,100.32,89.59,107.33,110.8,90.05,147.19
2501,中央製作所,6846,79.18,115.37,4.15,227.36,18.39,191.94,52.73,80.11,76.31,-135.0,-178.95,87.5,-110.11,-206.49,75.83
2502,東亜ディーケーケー,6848,93.17,112.45,92.53,116.31,103.55,107.48,102.51,95.25,94.0,105.57,94.71,128.57,99.6,93.61,206.57
2503,日本光電,6849,103.47,102.61,103.05,103.63,88.05,122.92,125.17,95.3,99.77,492.29,107.11,337.82,343.68,107.26,-212.63
2504,チノー,6850,93.56,106.04,59.72,131.85,109.36,133.82,104.11,107.49,96.88,74.21,177.69,1657.14,177.26,28.43,-11975.0
2505,テクノ・セブン,6852,104.89,104.85,111.33,95.15,123.41,79.82,92.61,84.39,89.02,70.0,33.33,-85.71,140.41,91.99,-72.36
2507,日本電子材料,6855,108.69,100.08,100.7,195.53,132.84,263.79,114.18,110.31,131.24,185.6,122.06,664.46,112.97,129.78,338.92
2509,アドバンテスト,6857,97.68,136.31,90.79,264.07,89.34,296.6,111.66,108.09,100.85,106.93,98.65,88.77,101.83,95.04,87.05
2511,エスペック,6859,83.91,114.77,64.22,126.62,65.69,129.63,83.71,96.95,85.63,41.82,80.52,-57.19,42.77,82.82,-72.22
2512,キーエンス,6861,94.0,111.44,87.34,108.53,87.61,53.69,102.7,90.49,81.66,105.75,89.63,78.07,97.61,91.72,78.59
2513,ミナトエレクトロニクス,6862,76.2,114.14,128.69,94.05,264.49,68.83,139.12,76.4,107.28,60.71,-194.74,82.14,29.05,49.37,-1418.58
2514,ニレコ,6863,103.96,106.7,106.01,127.38,161.31,94.67,109.1,92.81,82.83,90.32,123.91,37.42,31.54,153.2,26.57
2515,エヌエフ回路設計ブロック,6864,110.16,118.94,107.58,129.22,98.99,112.87,84.07,78.66,75.42,77.84,33.51,72.73,74.87,38.27,69.68
2517,リーダー電子,6867,117.5,113.47,134.98,398.77,117.8,281.87,74.21,106.58,96.36,-85.34,100.0,-450.0,-85.79,101.04,18020.0
2518,シスメックス,6869,102.89,104.1,90.21,103.73,84.56,104.94,106.11,96.13,88.29,126.04,78.96,61.68,119.37,74.9,66.97
2521,シスメックス,6874,93.95,103.32,91.63,126.62,92.02,136.11,0.0,81.04,81.82,0.0,65.69,28.16,0.0,75.27,21.17
2522,メガチップス,6875,69.12,106.87,169.63,21.15,103.72,-88.17,138.27,128.9,140.36,232.32,281.87,-34.61,-119.03,559.9,-152.07
2524,イマジカ・ロボットＨＤ,6879,104.3,98.75,145.9,38.2,-33.04,-69.04,114.27,73.92,77.5,315.85,-79.5,274.3,-2529.57,-263.29,-205.78
2525,キョウデン,6881,94.33,99.64,55.09,130.66,53.41,131.56,78.02,79.53,96.2,74.49,17.25,159.74,118.55,-1.64,340.75
2526,三社電機製作所,6882,89.77,102.75,13.97,124.36,-51.61,127.16,97.11,78.77,71.45,570.83,178.57,-44.6,82.31,232.51,-171.37
2527,三社電機製作所,6888,103.9,111.86,146.46,165.73,133.6,149.91,0.0,104.76,87.49,0.0,103.67,14.29,0.0,107.99,41.03
2529,フェローテック,6890,91.21,98.76,68.46,104.09,61.57,99.77,131.74,101.06,97.73,175.11,159.85,74.5,1464.53,550.96,-82.47
2530,パルステック工業,6894,88.81,122.42,73.28,176.1,48.57,196.39,110.9,84.97,82.04,34.85,21.25,-137.93,27.23,18.2,-171.03
2533,ツインバード工業,6897,104.59,88.31,157.52,53.55,-705.99,17.46,106.77,90.24,88.16,61.8,22.34,75.14,73.98,56.36,83.85
2534,ツインバード工業,6898,76.62,95.88,177.19,-570.0,141.86,-164.54,0.0,117.05,94.4,0.0,9.68,180.0,0.0,-25.57,186.6
2535,ＡＳＴＩ,6899,95.69,99.8,55.43,96.33,34.03,117.08,109.26,92.79,63.49,210.25,53.26,-162.42,191.7,51.48,-150.25
2536,澤藤電機,6901,96.29,100.92,34.72,150.11,37.07,212.11,98.19,77.14,75.87,49.67,-20.37,264.55,43.97,-16.72,284.76
2537,デンソー,6902,96.1,104.98,19.32,76.62,26.92,79.54,112.32,101.18,57.78,475.47,57.02,-154.19,357.98,40.25,-157.59
2538,原田工業,6904,95.37,100.46,39.32,77.1,21.38,121.91,98.83,55.89,75.88,100.37,-818.75,-197.27,159.82,-17537.5,-257.67
2539,コーセル,6905,85.61,104.82,49.72,71.32,14.71,65.49,105.78,112.7,117.44,134.27,170.73,326.28,151.24,151.96,-364.8
2540,ジオマテック,6907,86.68,89.21,240.72,-521.88,344.06,-1283.88,123.05,107.72,106.62,-18.21,37.82,23.4,171.39,9.8,59.57
2541,イリソ電子工業,6908,92.48,101.39,76.07,72.21,88.45,68.43,109.19,92.11,58.13,125.38,57.78,-28.25,101.48,57.99,-47.59
2543,菊水電子工業,6912,101.74,112.16,93.97,144.7,112.0,131.86,91.34,86.15,82.07,264.1,19.8,-439.13,124.05,30.55,-190.84
2546,菊水電子工業,6916,94.9,106.82,95.38,75.06,91.61,100.74,0.0,101.22,89.31,0.0,53.35,74.33,0.0,124.6,65.37
2548,ケル,6919,103.99,98.13,129.71,77.63,119.84,93.74,98.64,84.43,98.94,87.89,56.34,178.15,69.0,50.47,184.91
2549,ケル,6920,147.98,135.37,189.67,139.68,182.4,67.95,0.0,132.35,237.55,0.0,114.76,316.93,0.0,112.98,318.51
2550,スタンレー電気,6923,90.21,98.18,46.05,101.43,46.46,112.63,105.41,94.81,57.96,143.42,105.32,-3.47,138.86,81.74,-13.91
2551,岩崎電気,6924,109.75,94.21,251.1,1112.98,240.85,293.55,106.6,88.35,87.55,111.73,86.45,195.41,75.41,86.53,181.37
2552,ウシオ電機,6925,96.29,95.18,78.18,83.9,82.44,103.18,79.9,65.75,60.88,44.35,-12.03,-34.48,16.22,-52.81,-87.43
2553,岡谷電機産業,6926,85.54,95.76,-104.12,26.36,85.07,-153.74,90.05,94.34,84.41,64.29,87.25,73.33,105.49,77.34,70.27
2554,ヘリオステクノＨＤ,6927,60.61,98.33,16.29,77.79,32.18,82.57,76.7,44.96,37.25,-3368.75,-30.28,-331.71,-917.82,-105.83,-3086.96
2555,エノモト,6928,107.6,95.22,120.07,67.56,101.11,67.43,110.11,96.05,92.44,135.52,101.99,79.41,159.79,109.71,80.72
2557,日本アンテナ,6930,99.06,116.27,69.07,788.19,48.32,610.67,102.71,92.73,91.6,158.09,80.95,2444.44,210.56,236.48,-1060.33
2558,遠藤照明,6932,98.53,99.08,92.13,109.18,81.63,177.14,91.35,80.74,84.42,115.66,20.62,84.99,81.13,22.35,131.85
2559,古河電池,6937,101.39,105.06,117.57,93.99,98.74,106.12,100.33,85.16,88.38,174.47,78.1,-705.0,177.76,72.7,841.18
2560,双信電機,6938,88.17,97.47,-219.0,39.37,-3509.15,6.71,110.73,101.74,99.16,-136.25,51.91,84.51,-41.27,12.68,48.09
2561,山一電機,6941,102.34,86.98,105.36,67.52,116.78,69.68,96.5,102.86,106.1,62.75,115.9,144.4,46.39,118.09,101.1
2562,ソフィアホールディングス,6942,217.11,119.03,-89.7,-98.31,-36.68,-61.97,106.69,113.3,146.97,-267.74,265.52,368.97,-282.22,-13468.97,10509.38
2563,ＮＫＫスイッチズ,6943,94.81,99.2,-25.37,-131.89,16.21,-214.5,89.24,99.31,84.86,-700.0,1000.0,-304.44,-406.5,-41.03,-896.61
2565,ＮＫＫスイッチズ,6945,88.9,105.77,45.93,66.42,-46.57,64.96,0.0,73.73,66.01,0.0,18.23,253.43,0.0,-145.72,198.89
2566,日本アビオニクス,6946,96.25,93.33,-118.57,9.87,346.1,3.64,147.26,126.28,108.89,-206.6,-449.41,14.76,-128.05,-481.64,59.19
2567,図研,6947,109.37,113.59,111.18,150.62,122.85,139.79,97.44,93.7,97.47,112.17,58.8,34.65,121.48,52.71,35.24
2568,日本電子,6951,105.35,106.43,105.4,169.81,90.23,131.06,90.14,87.86,111.77,40.67,75.96,-4.71,18.13,64.72,-7.32
2569,カシオ計算機,6952,94.16,94.72,96.04,102.35,80.38,113.15,84.89,80.15,60.55,80.32,59.16,-15.79,75.0,78.54,-18.63
2570,ファナック,6954,79.97,87.47,54.1,71.12,48.02,84.73,115.37,95.91,81.15,168.16,103.98,38.74,166.71,112.48,39.25
2571,ＦＤＫ,6955,86.15,98.61,102.19,123.57,684.36,43.99,98.67,101.05,86.77,52.9,211.84,-212.44,-464.81,40.34,-24.84
2572,芝浦電子,6957,96.48,107.24,82.2,91.53,85.02,90.1,100.52,82.7,86.81,147.15,69.27,82.47,136.98,65.35,71.17
2573,日本ＣＭＫ,6958,91.56,103.84,42.5,88.3,-55.98,55.4,89.23,72.26,77.15,-69.24,-177.58,-379.17,-127.79,-436.5,226.98
2574,フクダ電子,6960,102.79,100.69,105.05,102.52,100.58,102.76,127.88,86.61,95.46,234.35,101.69,90.06,245.86,105.89,94.97
2575,エンプラス,6961,100.56,93.97,124.67,39.72,151.52,13.13,96.52,89.24,83.84,231.79,63.55,44.25,810.67,27.74,-14.73
2576,大真空,6962,105.0,93.92,589.36,15.67,-58.07,159.63,114.88,106.39,93.4,643.88,-389.13,-67.44,2482.21,-164.27,33.23
2577,ローム,6963,90.95,100.47,52.74,98.08,57.42,122.48,105.84,88.84,89.16,138.78,71.37,71.41,86.76,71.26,131.89
2578,サンコー,6964,106.51,104.15,95.61,85.95,88.08,75.3,98.9,88.41,65.48,159.11,55.9,-107.25,159.94,30.14,-5.19
2580,サンコー,6966,106.08,104.14,3.81,23.3,-211.28,16.11,0.0,103.02,105.35,0.0,201.74,-42.36,0.0,569.72,-24.97
2581,新光電気工業,6967,104.26,96.71,66.56,98.96,106.52,68.93,133.42,119.29,124.72,760.86,-602.06,-1015.76,504.06,-1116.56,-406.86
2583,京セラ,6971,98.48,102.96,105.66,104.55,104.36,132.39,101.67,91.51,82.38,54.77,43.75,33.47,70.98,43.44,69.73
2585,協栄産業,6973,100.76,104.92,126.04,158.24,62.69,-251.8,91.8,81.68,92.02,-19.83,-70.54,-73.94,-250.12,-44.83,-64.4
2586,太陽誘電,6976,102.91,112.38,105.5,174.26,75.31,136.84,112.52,108.81,88.14,118.56,104.67,82.57,179.28,84.56,64.33
2588,村田製作所,6981,97.4,114.81,94.92,163.43,88.44,141.48,114.24,105.41,91.4,136.34,136.26,82.08,136.4,137.29,84.53
2589,リード,6982,110.32,112.8,-193.75,33.86,112.15,-58.27,93.78,81.97,45.0,78.41,-330.0,5300.0,95.26,-136.97,5301.92
2591,双葉電子工業,6986,85.28,96.73,-1144.89,44.49,63.19,-1357.64,87.02,80.26,73.58,99.21,500.53,191.61,124.87,36.89,208.69
2592,日東電工,6988,91.88,94.07,75.16,73.8,71.15,78.57,108.33,96.71,92.14,175.63,95.04,117.24,192.17,103.78,122.09
2593,北陸電気工業,6989,85.96,102.81,61.98,105.16,85.48,70.52,92.63,75.1,67.72,127.09,-68.73,-46.44,25.22,-34.21,-258.44
2594,アジアグロースキャピタル,6993,84.5,99.94,-83.44,-23.32,171.6,116.77,86.53,69.0,41.88,-114.41,168.0,-1783.33,68.31,-0.12,379.69
2595,指月電機製作所,6994,108.44,107.9,106.1,91.39,101.18,799.62,99.8,89.57,83.35,77.34,61.17,-69.05,273.43,71.18,-3953.85
2596,東海理化,6995,98.49,105.33,76.29,95.94,83.29,82.17,104.1,91.93,51.89,222.47,76.9,-134.81,162.27,180.34,-181.04
2597,ニチコン,6996,97.41,107.05,46.57,88.32,-35.54,72.93,99.81,93.41,85.64,130.68,25.7,40.85,79.4,6.68,62.4
2598,日本ケミコン,6997,81.3,105.69,-56.28,88.29,-645.78,-5.72,98.64,98.44,82.8,-337.85,-75.0,33.44,-77.71,-38.38,47.52
2599,日本タングステン,6998,91.75,113.95,48.79,136.29,71.75,118.82,80.45,76.21,88.76,46.64,-44.25,27.92,106.83,52.35,60.05
2600,ＫＯＡ,6999,89.49,106.44,25.84,98.61,105.52,23.24,111.31,90.53,85.47,5257.14,61.41,46.47,1698.9,71.57,30.52
2601,三井造船,7003,119.8,93.36,103.98,1142.86,123.85,686.57,84.11,83.08,100.4,-89.06,-8.37,-684.44,-44.41,-6.39,-358.4
2602,日立造船,7004,106.43,100.45,188.79,124.56,40.36,250.85,98.82,93.86,106.46,99.21,2973.12,63.27,-36.45,-40.61,55.93
2604,川崎重工業,7012,102.92,101.3,96.94,114.48,67.98,94.94,94.05,92.47,85.7,81.36,-16.1,-1898.99,156.59,-343.05,142.71
2605,ＩＨＩ,7013,84.87,93.28,58.19,114.14,17.8,481.34,86.83,84.22,77.73,21.6,32.41,-964.26,-66.48,94.14,287.66
2606,名村造船所,7014,89.8,92.37,389.45,21.19,-2903.78,-3.02,82.44,96.18,84.29,121.63,39.62,39.25,413.6,45.22,39.26
2607,内海造船,7018,126.94,92.6,69.64,105.91,19.55,99.2,83.39,83.46,108.46,333.01,-356.79,-275.9,582.23,-1009.84,-602.29
2608,ニッチツ,7021,107.02,96.27,110.56,41.64,74.76,348.61,96.37,97.01,107.95,-118.75,-55.0,112.5,431.79,28.34,91.26
2609,サノヤスホールディングス,7022,103.45,101.45,-139.54,-40.25,-159.88,-32.46,97.54,84.01,103.24,-436.95,264.71,77.61,-270.74,321.01,73.46
2624,ツクイスタッフ,7045,101.56,105.12,81.84,90.47,76.86,82.18,90.05,92.37,97.11,2.0,19.1,57.69,-12.15,1.91,48.48
2625,テクノスデータサイエンス・エンジニアリング,7046,101.92,132.71,64.62,342.11,57.7,171.49,97.99,91.59,98.28,91.67,8.0,147.62,96.96,1.14,-855.67
2626,ポート,7047,135.01,157.38,128.97,-407.52,67.54,-368.99,126.25,118.27,85.59,54.93,42.07,-13.07,74.94,60.59,-34.63
2628,識学,7049,137.49,165.7,114.57,363.24,97.2,126.82,154.33,130.43,116.71,69.77,10.0,-60.38,48.96,-16.25,-271.4
2629,フロンティアインターナショナル,7050,102.64,104.81,114.12,107.65,96.17,113.77,123.71,123.1,74.17,68.86,86.52,-161.67,68.22,108.07,-167.6
2630,エヌ・シー・エヌ,7057,101.44,107.12,87.74,141.85,59.16,141.76,99.47,99.94,94.04,181.25,171.93,45.83,370.19,186.56,18.36
2631,共栄セキュリティーサービス,7058,112.9,106.27,110.42,132.13,82.57,104.89,93.39,98.92,93.25,71.07,112.2,46.9,80.77,111.07,78.93
2632,コプロ・ホールディングス,7059,121.29,120.72,118.45,150.34,101.16,153.38,112.47,116.39,119.29,92.03,89.52,66.44,95.96,85.69,101.94
2633,ギークス,7060,116.2,118.17,123.91,145.65,78.77,71.66,77.79,84.95,57.58,88.55,105.71,45.26,108.67,81.78,33.12
2635,フレアス,7062,106.76,113.0,26.81,168.29,27.77,160.41,96.67,96.65,77.65,251.52,1300.0,-514.71,238.43,-1554.69,-608.43
2636,フレアス,7063,99.44,147.0,-39.15,152.42,-430.33,114.2,0.0,128.92,85.1,0.0,62.69,12.73,0.0,58.66,20.62
2669,日本車輌製造,7102,103.79,95.67,100.46,116.97,85.83,-111.22,121.17,84.05,114.14,94.42,93.12,87.88,219.94,64.33,97.87
2670,ニチユ三菱フォークリフト,7105,100.12,103.53,64.13,141.77,-74.07,240.52,77.46,93.03,86.19,58.22,25.26,-49.04,-63.08,-25.84,-261.66
2671,近畿車輛,7122,62.83,105.94,-12.39,48.39,39.07,34.92,160.62,109.35,119.3,760.42,210.49,-63.69,30.56,16.51,-446.95
2677,全国保証,7164,104.63,109.1,103.36,109.78,101.21,109.42,107.0,106.55,108.28,111.82,111.15,107.58,109.6,109.52,105.52
2679,ニュートン・フィナンシャル・コンサルティング,7169,100.59,101.79,70.12,89.21,97.37,73.93,106.04,108.66,96.9,30.8,99.6,11.89,0.07,110.55,-27.48
2682,今村証券,7175,113.33,74.89,164.39,32.66,165.44,31.17,143.74,168.33,122.19,240.54,1348.15,225.83,214.06,1957.52,254.07
2687,あんしん保証,7183,111.31,116.09,139.78,307.87,143.34,215.77,107.7,119.09,114.06,144.04,410.53,166.67,148.94,410.27,161.68
2689,ヒロセ通商,7185,100.41,109.22,100.33,115.48,101.8,114.92,111.01,104.53,120.94,98.95,101.68,144.85,103.9,105.03,164.61
2691,ジェイリース,7187,110.88,121.11,-153.47,-531.58,-16.11,199.65,117.16,110.71,106.68,856.76,478.38,294.12,-629.46,973.23,416.67
2694,イントラスト,7191,115.62,106.27,121.26,109.07,121.58,110.51,116.26,115.92,119.76,108.73,109.96,117.65,102.25,109.96,119.71
2695,日本モーゲージサービス,7192,113.56,99.59,127.87,140.83,125.5,138.61,99.34,99.11,110.64,80.09,90.38,115.66,79.51,37.72,109.09
2696,日本モーゲージサービス,7196,109.61,103.81,114.87,113.64,115.64,110.44,0.0,107.47,108.88,0.0,103.5,-26.95,0.0,107.49,-39.95
2700,いすゞ自動車,7202,96.78,103.81,79.52,106.01,73.34,111.93,103.45,91.07,64.32,109.29,57.69,4.75,109.6,64.4,-35.63
2702,日野自動車,7205,91.64,107.8,63.26,107.95,57.31,106.86,95.32,73.19,67.33,69.08,-5.56,-77.96,65.66,-12.87,-122.97
2703,カネミツ,7208,89.4,96.07,12.16,92.9,10.05,95.93,97.53,68.74,69.36,16.67,1386.36,-286.49,223.82,264.15,-512.24
2704,三菱自動車,7211,90.28,114.7,11.44,113.86,-19.4,123.58,70.12,58.35,42.81,61.45,-459.23,-1382.97,237.31,502.44,-1890.73
2705,エフテック,7212,92.93,104.11,62.13,95.97,11.54,57.91,109.11,89.27,43.3,380.39,-80.27,-77.78,-209.74,130.45,-690.37
2707,ＧＭＢ,7214,95.18,97.52,-12.41,20.27,-401.68,12.97,102.49,74.65,92.18,8425.0,138.42,-68.03,214.81,81.91,211.32
2708,ファルテック,7215,94.06,103.62,104.91,117.0,172.74,124.88,99.75,68.78,62.96,335.15,-30.29,1003.31,366.77,1.6,626.9
2709,テイン,7217,101.78,105.22,155.92,128.72,137.93,124.07,117.57,118.35,97.54,315.0,167.25,127.51,208.34,200.43,175.47
2710,田中精密工業,7218,83.97,99.25,-22.22,76.43,-138.47,36.78,97.71,76.83,51.18,-246.24,-303.77,-260.0,-276.46,-865.18,-311.93
2712,武蔵精密工業,7220,92.35,107.58,51.64,89.47,-68.11,93.79,104.2,88.73,44.52,212.09,171.92,-245.18,243.17,217.32,-161.66
2713,日産車体,7222,82.74,107.93,119.47,585.49,104.34,-251.71,78.87,63.68,39.1,57.54,-18.19,573.54,95.27,12.83,641.5
2714,新明和工業,7224,104.57,104.8,119.87,101.08,148.03,102.94,98.85,82.69,91.69,141.36,63.7,60.15,124.51,60.91,48.75
2715,極東開発工業,7226,105.14,101.43,99.29,83.49,96.63,87.41,106.32,88.78,94.39,139.76,76.95,112.58,124.95,81.13,150.73
2718,ユタカ技研,7229,90.16,100.06,53.37,89.16,22.5,155.09,130.99,120.7,75.62,-946.68,84.46,-13.29,-296.67,43.89,-183.6
2719,ユタカ技研,7230,95.72,100.78,87.5,123.85,153.08,-84.26,0.0,108.75,65.75,0.0,59.56,-23.11,0.0,58.36,-131.93
2720,トピー工業,7231,91.99,124.2,37.99,93.85,-63.21,129.28,97.22,76.14,66.03,111.83,-163.8,-200.88,123.97,-2078.38,-293.68
2721,東京ラヂエーター製造,7235,95.71,105.36,49.72,100.14,8.14,115.59,103.19,78.27,69.32,182.68,-45.19,-434.94,216.87,-52.64,-1138.95
2722,ティラド,7236,95.89,109.35,55.83,87.91,89.12,47.01,99.57,73.39,74.14,698.95,-235.02,-46.78,-377.29,-132.34,-197.5
2723,曙ブレーキ工業,7238,79.34,91.98,1724.19,2.64,-135.93,-2335.43,79.41,49.02,68.87,169.41,-243.88,-106.07,-7.16,-13.87,31.68
2724,タチエス,7239,93.93,101.71,-0.5,62.46,-82.34,23.98,85.89,57.85,52.22,41.29,780.63,449.84,-22.81,1002.62,572.12
2725,ＮＯＫ,7240,93.63,91.79,51.98,51.5,-64.9,9.68,104.05,83.49,81.86,188.83,2.16,221.65,279.27,-51.97,215.76
2726,フタバ産業,7241,103.13,104.83,156.26,60.37,181.11,32.73,119.46,103.34,54.97,400.49,65.74,-188.55,285.6,56.21,-202.91
2727,ＫＹＢ,7242,92.57,104.69,141.42,-136.44,249.96,-162.86,98.96,81.68,59.44,-104.12,58.99,-88.58,-77.4,-59.96,-214.73
2729,大同メタル工業,7245,92.98,101.0,57.39,109.57,62.12,103.95,94.77,69.31,74.05,67.89,-126.03,-92.13,43.78,-335.07,-237.88
2730,プレス工業,7246,93.04,104.03,54.05,120.01,49.52,128.49,77.36,55.37,71.92,92.93,-238.07,-11.25,129.94,-2374.32,-49.22
2731,ミクニ,7247,90.72,117.38,54.74,106.95,-177.37,88.77,84.68,67.39,71.98,78.29,-817.02,-51.53,14.01,800.51,-480.19
2732,尾張精機,7249,99.67,104.74,61.09,244.53,61.81,202.08,94.81,72.71,57.18,101.25,-335.0,-145.18,33.01,-525.47,-143.4
2733,太平洋工業,7250,114.44,123.16,101.98,127.83,82.96,117.22,107.2,102.88,55.54,193.9,173.6,-77.79,158.52,164.8,-61.38
2734,太平洋工業,7251,90.76,92.57,22.08,90.21,-40.57,89.31,0.0,104.36,59.7,0.0,72.34,-72.82,0.0,440.24,-207.15
2735,ユニバンス,7254,93.93,102.03,-31.41,203.21,-380.95,262.51,105.09,64.56,46.74,-157.38,-753.1,848.39,-99.68,2345.25,467.64
2736,桜井製作所,7255,105.53,122.85,84.44,83.33,93.28,74.83,54.8,42.1,46.03,205.19,-91.13,-386.49,475.96,-84.23,-278.77
2737,河西工業,7256,90.04,101.44,38.52,74.97,-44.41,58.57,90.67,50.55,67.47,-208.27,-373.29,-206.64,9017.07,-2295.57,-394.09
2738,アイシン精機,7259,93.61,103.43,27.31,80.99,21.85,83.36,109.44,94.74,57.66,370.53,148.28,-313.07,359.66,237.35,-289.08
2740,マツダ,7261,96.24,102.59,52.98,56.21,19.21,54.82,99.29,86.17,44.37,319.33,-40.25,-651.21,93.76,-231.43,-1272.72
2741,ムロコーポレーション,7264,105.07,101.42,61.87,89.19,49.65,98.73,103.84,82.63,67.27,263.81,30.57,-65.98,179.59,31.21,-75.45
2743,今仙電機製作所,7266,94.52,101.06,72.73,113.99,22.38,85.47,90.58,60.06,68.77,60.09,-67.2,-237.6,12.87,-102.85,-664.66
2744,ホンダ,7267,93.97,103.43,87.23,87.14,75.18,58.56,100.64,97.92,53.14,166.66,128.54,-45.03,247.38,124.91,-47.83
2745,タツミ,7268,82.16,99.75,-1555.56,10.34,-2203.32,13.57,112.45,88.2,54.99,-90.54,90.09,297.59,-116.32,206.5,261.58
2746,スズキ,7269,90.11,103.04,66.3,86.69,72.45,80.85,103.98,99.65,46.86,123.25,131.55,2.07,152.77,128.82,4.13
2747,富士重工業,7270,105.96,97.63,115.74,47.89,107.89,64.18,97.45,98.59,54.83,117.01,1756.43,-16.99,116.32,1720.59,-11.58
2748,安永,7271,89.64,108.48,23.42,121.61,-34.03,97.99,106.31,83.77,70.68,278.42,-54.35,-7490.0,-1699.1,-330.2,527.85
2750,イクヨ,7273,92.88,129.01,48.72,151.75,54.76,107.04,70.07,53.4,47.68,-119.4,-322.73,-756.82,-40.73,-656.21,-849.83
2751,イクヨ,7274,90.84,98.19,74.02,119.16,66.04,137.51,0.0,88.97,51.48,0.0,71.72,-0.44,0.0,-6.66,-20.1
2752,小糸製作所,7276,96.93,97.34,81.17,97.83,79.6,87.4,101.7,90.29,54.96,130.6,68.48,-37.88,106.63,74.95,-35.37
2753,ＴＢＫ,7277,95.72,104.45,83.68,79.44,-305.22,99.6,92.58,80.01,68.84,234.59,64.11,-203.92,1019.05,-1236.49,-179.65
2754,エクセディ,7278,93.45,99.67,85.35,82.43,73.59,82.01,97.59,83.41,57.23,113.58,63.72,-49.04,110.9,77.86,-140.39
2756,ミツバ,7280,91.28,86.08,77.87,57.35,196.62,107.54,103.19,92.79,51.76,181.39,209.21,-139.27,212.21,-17.01,2546.76
2757,豊田合成,7282,96.7,104.05,48.97,103.83,48.16,109.12,105.04,93.46,53.12,-163.8,131.55,-124.69,-249.59,88.85,-116.65
